id,title,type,genres,averageRating,numVotes,releaseYear
tt0387736,"Farscape: The Peacekeeper Wars",tvMiniSeries,"Action, Adventure, Drama",8.2,17027,2004
tt3469052,"My Love from Another Star",tvSeries,"Comedy, Drama, Fantasy",8.2,16939,2013
tt0083505,"The Young Ones",tvSeries,Comedy,8.2,16769,1982
tt0103352,"Are You Afraid of the Dark?",tvSeries,"Drama, Fantasy, Horror",8.2,16550,1990
tt0048956,Aparajito,movie,Drama,8.2,16376,1956
tt7211618,"Gentleman Jack",tvSeries,"Biography, Drama, History",8.2,16334,2019
tt0874608,"Inspector Lewis",tvSeries,"Crime, Drama, Mystery",8.2,16258,2006
tt15222080,"Blue Lock",tvSeries,"Animation, Sport, Thriller",8.2,15640,2022
tt0471571,Athadu,movie,"Action, Crime, Drama",8.2,15306,2005
tt1118804,Clannad,tvSeries,"Animation, Comedy, Drama",8.2,15256,2007
tt14466018,"Blue Lights",tvSeries,"Crime, Drama, Thriller",8.2,15246,2023
tt2051178,Fate/Zero,tvSeries,"Action, Adventure, Animation",8.2,15208,2011
tt5014882,"The Durrells",tvSeries,"Biography, Comedy, Drama",8.2,14953,2016
tt27668559,"Queen of Tears",tvSeries,"Drama, Family, Romance",8.2,14770,2024
tt0092379,"Inspector Morse",tvSeries,"Crime, Drama, Mystery",8.2,14768,1987
tt0023042,"I Am a Fugitive from a Chain Gang",movie,"Crime, Drama, Film-Noir",8.2,14739,1932
tt1180583,"Vaaranam Aayiram",movie,"Action, Drama, Musical",8.2,14642,2008
tt6494622,"Made in Heaven",tvSeries,"Drama, Romance",8.2,14619,2019
tt9612102,Exit,tvSeries,"Crime, Drama, Thriller",8.2,14475,2019
tt9500372,"Pocket Hercules: Naim Süleymanoglu",movie,"Biography, Drama, History",8.2,14378,2019
tt0058805,"Get Smart",tvSeries,"Action, Adventure, Comedy",8.2,14139,1965
tt3569782,Jigarthanda,movie,"Comedy, Crime, Drama",8.2,13843,2014
tt1708446,"Taarak Mehta Ka Ooltah Chashmah",tvSeries,"Comedy, Family",8.2,13551,2008
tt9124428,Champion,movie,"Biography, Drama, Romance",8.2,13433,2018
tt0101985,"A Brighter Summer Day",movie,"Crime, Drama, Romance",8.2,13326,1991
tt0098830,"In Living Color",tvSeries,"Comedy, Music",8.2,13163,1990
tt0056512,"The Easy Life",movie,"Comedy, Drama",8.2,12969,1962
tt15384586,"Fellow Travelers",tvMiniSeries,"Drama, Romance",8.2,12926,2023
tt0111341,Satantango,movie,Drama,8.2,12894,1994
tt1334722,Baccano!,tvSeries,"Action, Adventure, Animation",8.2,12888,2007
tt10691770,"Helluva Boss",tvSeries,"Action, Animation, Comedy",8.2,12352,2019
tt2348803,"Kuroko's Basketball",tvSeries,"Animation, Comedy, Sport",8.2,12207,2012
tt0816397,"Ouran High School Host Club",tvSeries,"Animation, Comedy, Romance",8.2,12064,2006
tt0346369,"Penn & Teller: Bullshit!",tvSeries,"Comedy, Documentary",8.2,11951,2003
tt1773185,"Puella Magi Madoka Magica",tvMiniSeries,"Action, Adventure, Animation",8.2,11832,2011
tt0052600,"Ballad of a Soldier",movie,"Drama, Romance, War",8.2,11555,1959
tt0071042,"The Rockford Files",tvSeries,"Crime, Drama, Mystery",8.2,11325,1974
tt0197159,"Home Movies",tvSeries,"Animation, Comedy, Drama",8.2,11259,1999
tt15026724,"Our Beloved Summer",tvSeries,"Drama, Romance",8.2,11063,2021
tt0058604,"I Am Cuba",movie,Drama,8.2,11039,1964
tt2432604,"Toast of London",tvSeries,Comedy,8.2,10963,2012
tt0081873,"Hill Street Blues",tvSeries,"Crime, Drama, Mystery",8.2,10873,1981
tt6112556,"Yuri!!! On Ice",tvMiniSeries,"Animation, Comedy, Drama",8.2,10765,2016
tt1178522,"Little Dorrit",tvMiniSeries,"Drama, Mystery, Romance",8.2,10709,2008
tt0076727,"Office Romance",movie,"Comedy, Drama, Romance",8.2,10636,1977
tt1138475,"The Guild",tvSeries,"Comedy, Short",8.2,10550,2007
tt0075404,"The Ascent",movie,"Drama, War",8.2,10475,1977
tt0843326,Bommarillu,movie,"Comedy, Drama, Romance",8.2,10269,2006
tt3153634,Hope,movie,Drama,8.2,10150,2013
tt0325980,"Pirates of the Caribbean: The Curse of the Black Pearl",movie,"Action, Adventure, Fantasy",8.1,1233841,2003
tt0434409,"V for Vendetta",movie,"Action, Drama, Sci-Fi",8.1,1193910,2005
tt1392190,"Mad Max: Fury Road",movie,"Action, Adventure, Sci-Fi",8.1,1134156,2015
tt0264464,"Catch Me If You Can",movie,"Biography, Crime, Drama",8.1,1123845,2002
tt1520211,"The Walking Dead",tvSeries,"Drama, Horror, Thriller",8.1,1108689,2010
tt2267998,"Gone Girl",movie,"Drama, Mystery, Thriller",8.1,1090366,2014
tt0198781,"Monsters, Inc.",movie,"Adventure, Animation, Comedy",8.1,1000546,2001
tt1201607,"Harry Potter and the Deathly Hallows: Part 2",movie,"Adventure, Family, Fantasy",8.1,967591,2011
tt0088247,"The Terminator",movie,"Action, Adventure, Sci-Fi",8.1,942450,1984
tt2278388,"The Grand Budapest Hotel",movie,"Adventure, Comedy, Crime",8.1,903063,2014
tt0898266,"The Big Bang Theory",tvSeries,"Comedy, Romance",8.1,886622,2007
tt0118715,"The Big Lebowski",movie,"Comedy, Crime",8.1,873159,1998
tt3315342,Logan,movie,"Action, Drama, Sci-Fi",8.1,863452,2017
tt0382932,Ratatouille,movie,"Adventure, Animation, Comedy",8.1,851082,2007
tt0083658,"Blade Runner",movie,"Action, Drama, Sci-Fi",8.1,836210,1982
tt2096673,"Inside Out",movie,"Adventure, Animation, Comedy",8.1,834095,2015
tt1205489,"Gran Torino",movie,Drama,8.1,824934,2008
tt0892769,"How to Train Your Dragon",movie,"Action, Adventure, Animation",8.1,817190,2010
tt2024544,"12 Years a Slave",movie,"Biography, Drama, History",8.1,750969,2013
tt0116282,Fargo,movie,"Crime, Thriller",8.1,737842,1996
tt0117951,Trainspotting,movie,Drama,8.1,735966,1996
tt0405159,"Million Dollar Baby",movie,"Drama, Sport",8.1,731324,2004
tt0073195,Jaws,movie,"Adventure, Drama, Thriller",8.1,676331,1975
tt0758758,"Into the Wild",movie,"Adventure, Biography, Drama",8.1,666725,2007
tt0075148,Rocky,movie,"Drama, Sport",8.1,641519,1976
tt0120735,"Lock, Stock and Two Smoking Barrels",movie,"Action, Comedy, Crime",8.1,624398,1998
tt2119532,"Hacksaw Ridge",movie,"Biography, Drama, History",8.1,612799,2016
tt5027774,"Three Billboards Outside Ebbing, Missouri",movie,"Comedy, Crime, Drama",8.1,565985,2017
tt0097165,"Dead Poets Society",movie,"Comedy, Drama",8.1,563993,1989
tt1979320,Rush,movie,"Action, Biography, Drama",8.1,522328,2013
tt1895587,Spotlight,movie,"Biography, Crime, Drama",8.1,508764,2015
tt1291584,Warrior,movie,"Action, Drama, Sport",8.1,504267,2011
tt1454029,"The Help",movie,Drama,8.1,501353,2011
tt1950186,"Ford v Ferrari",movie,"Action, Biography, Drama",8.1,497564,2019
tt0070047,"The Exorcist",movie,Horror,8.1,465056,1973
tt3170832,Room,movie,"Drama, Thriller",8.1,458400,2015
tt0092005,"Stand by Me",movie,"Adventure, Comedy, Drama",8.1,451461,1986
tt0091763,Platoon,movie,"Drama, War",8.1,446325,1986
tt0032138,"The Wizard of Oz",movie,"Adventure, Family, Fantasy",8.1,435679,1939
tt0096283,"My Neighbor Totoro",movie,"Animation, Comedy, Family",8.1,391850,1988
tt0081398,"Raging Bull",movie,"Biography, Drama, Sport",8.1,386164,1980
tt13443470,Wednesday,tvSeries,"Comedy, Crime, Fantasy",8.1,385063,2022
tt0395169,"Hotel Rwanda",movie,"Biography, Drama, History",8.1,377406,2004
tt0182576,"Family Guy",tvSeries,"Animation, Comedy",8.1,369675,1999
tt0077416,"The Deer Hunter",movie,"Drama, War",8.1,367752,1978
tt0071315,Chinatown,movie,"Drama, Mystery, Thriller",8.1,356464,1974
tt0112471,"Before Sunrise",movie,"Drama, Romance",8.1,347658,1995
tt1028532,"Hachi: A Dog's Tale",movie,"Biography, Drama, Family",8.1,318244,2009
tt0381681,"Before Sunset",movie,"Drama, Romance",8.1,293895,2004
tt0059742,"The Sound of Music",movie,"Biography, Drama, Family",8.1,266656,1965
tt0052618,Ben-Hur,movie,"Adventure, Drama",8.1,257128,1959
tt0050212,"The Bridge on the River Kwai",movie,"Adventure, Drama, War",8.1,236798,1957
tt0129167,"The Iron Giant",movie,"Action, Adventure, Animation",8.1,234467,1999
tt0353969,"Memories of Murder",movie,"Crime, Drama, Mystery",8.1,225834,2003
tt0452046,"Criminal Minds",tvSeries,"Crime, Drama, Mystery",8.1,225110,2005
tt3011894,"Wild Tales",movie,"Comedy, Drama, Thriller",8.1,221174,2014
tt2338151,PK,movie,"Comedy, Drama, Sci-Fi",8.1,205431,2014
tt0113247,"La haine",movie,"Crime, Drama",8.1,202625,1995
tt0050976,"The Seventh Seal",movie,"Drama, Fantasy",8.1,202345,1957
tt0165598,"That '70s Show",tvSeries,"Comedy, Drama, Romance",8.1,192004,1998
tt0061512,"Cool Hand Luke",movie,"Crime, Drama",8.1,191338,1967
tt0107207,"In the Name of the Father",movie,"Biography, Crime, Drama",8.1,190447,1993
tt0978762,"Mary and Max",movie,"Animation, Comedy, Drama",8.1,189492,2009
tt0072684,"Barry Lyndon",movie,"Adventure, Drama, War",8.1,187010,1975
tt0041959,"The Third Man",movie,"Film-Noir, Mystery, Thriller",8.1,185211,1949
tt4016934,"The Handmaiden",movie,"Drama, Romance, Thriller",8.1,179151,2016
tt1219024,Castle,tvSeries,"Comedy, Crime, Drama",8.1,177141,2009
tt0074958,Network,movie,Drama,8.1,173878,1976
tt0118694,"In the Mood for Love",movie,"Drama, Romance",8.1,170893,2000
tt3205802,"How to Get Away with Murder",tvSeries,"Crime, Drama, Mystery",8.1,170116,2014
tt11691774,"Only Murders in the Building",tvSeries,"Comedy, Crime, Drama",8.1,168682,2021
tt0047296,"On the Waterfront",movie,"Crime, Drama, Thriller",8.1,167865,1954
tt0032976,Rebecca,movie,"Drama, Mystery, Romance",8.1,149239,1940
tt7016936,"Killing Eve",tvSeries,"Action, Adventure, Drama",8.1,141307,2018
tt14688458,Silo,tvSeries,"Drama, Mystery, Sci-Fi",8.1,137344,2023
tt0203259,"Law & Order: Special Victims Unit",tvSeries,"Crime, Drama, Mystery",8.1,130257,1999
tt0053198,"The 400 Blows",movie,"Crime, Drama",8.1,129585,1959
tt0087884,"Paris, Texas",movie,Drama,8.1,124716,1984
tt0405508,"Rang De Basanti",movie,"Comedy, Crime, Drama",8.1,123224,2006
tt0031679,"Mr. Smith Goes to Washington",movie,"Comedy, Drama",8.1,123117,1939
tt2294189,"The Fall",tvSeries,"Crime, Drama, Thriller",8.1,122616,2013
tt0169102,"Lagaan: Once Upon a Time in India",movie,"Drama, Musical, Sport",8.1,122182,2001
tt0015864,"The Gold Rush",movie,"Adventure, Comedy, Drama",8.1,120482,1925
tt2188671,"Bates Motel",tvSeries,"Drama, Horror, Mystery",8.1,119238,2013
tt0050986,"Wild Strawberries",movie,"Drama, Romance",8.1,117045,1957
tt0025316,"It Happened One Night",movie,"Comedy, Romance",8.1,114467,1934
tt4301160,"Black Bird",tvMiniSeries,"Biography, Crime, Drama",8.1,114224,2022
tt8613070,"Portrait of a Lady on Fire",movie,"Drama, Romance",8.1,113715,2019
tt0092400,"Married... with Children",tvSeries,Comedy,8.1,112814,1987
tt0111495,"Three Colors: Red",movie,"Drama, Mystery, Romance",8.1,111702,1994
tt5323662,"A Silent Voice: The Movie",movie,"Animation, Drama",8.1,107119,2016
tt2879552,11.22.63,tvMiniSeries,"Drama, Mystery, Romance",8.1,103762,2016
tt0032551,"The Grapes of Wrath",movie,Drama,8.1,101606,1940
tt3863552,"Bajrangi Bhaijaan",movie,"Action, Adventure, Comedy",8.1,100568,2015
tt0017925,"The General",movie,"Action, Adventure, Comedy",8.1,99839,1926
tt5114356,Legion,tvSeries,"Action, Drama, Sci-Fi",8.1,98876,2017
tt0312172,Monk,tvSeries,"Comedy, Crime, Drama",8.1,94877,2002
tt0374887,"Munna Bhai M.B.B.S.",movie,"Comedy, Drama",8.1,89956,2003
tt11555492,Farha,movie,Drama,8.1,89839,2021
tt2082197,Barfi!,movie,"Comedy, Drama, Romance",8.1,88170,2012
tt0871510,"Chak De! India",movie,"Drama, Family, Sport",8.1,86008,2007
tt0056217,"The Man Who Shot Liberty Valance",movie,"Drama, Western",8.1,83901,1962
tt1280558,"A Wednesday",movie,"Action, Crime, Drama",8.1,83124,2008
tt0758790,"The Tudors",tvSeries,"Drama, History, Romance",8.1,82618,2007
tt10554232,"Dara of Jasenovac",movie,"Drama, War",8.1,81963,2020
tt7775622,"Free Solo",movie,"Adventure, Documentary, Sport",8.1,79385,2018
tt0292490,"Dil Chahta Hai",movie,"Comedy, Drama, Romance",8.1,76709,2001
tt7772588,"For All Mankind",tvSeries,"Drama, Sci-Fi",8.1,73848,2019
tt2545118,Blackfish,movie,"Documentary, Drama, Horror",8.1,73612,2013
tt0116231,"The Bandit",movie,"Crime, Drama, Thriller",8.1,73054,1996
tt0374455,"Stargate: Atlantis",tvSeries,"Action, Adventure, Drama",8.1,72682,2004
tt0106145,"Star Trek: Deep Space Nine",tvSeries,"Action, Adventure, Drama",8.1,72424,1993
tt0036868,"The Best Years of Our Lives",movie,"Drama, Romance, War",8.1,72009,1946
tt0046438,"Tokyo Story",movie,Drama,8.1,70497,1953
tt0046911,Diabolique,movie,"Crime, Drama, Horror",8.1,70348,1955
tt3322420,Queen,movie,"Adventure, Comedy, Drama",8.1,68951,2013
tt0020629,"All Quiet on the Western Front",movie,"Drama, War",8.1,68650,1930
tt0083922,"Fanny and Alexander",movie,Drama,8.1,68186,1982
tt0046268,"The Wages of Fear",movie,"Adventure, Drama, Thriller",8.1,67949,1953
tt8690918,"Resident Alien",tvSeries,"Comedy, Drama, Mystery",8.1,67223,2021
tt0058946,"The Battle of Algiers",movie,"Drama, War",8.1,67162,1966
tt0169858,"Neon Genesis Evangelion: The End of Evangelion",movie,"Action, Animation, Drama",8.1,67047,1997
tt1821480,Kahaani,movie,"Mystery, Thriller",8.1,66761,2012
tt2283748,"OMG: Oh My God!",movie,"Comedy, Drama, Fantasy",8.1,66676,2012
tt9680440,"Paatal Lok",tvSeries,"Crime, Drama, Thriller",8.1,65973,2020
tt12888462,"My Octopus Teacher",movie,"Documentary, Drama",8.1,65640,2020
tt5618256,Manhunt,tvSeries,"Biography, Crime, Drama",8.1,64732,2017
tt0019254,"The Passion of Joan of Arc",movie,"Biography, Drama, History",8.1,62231,1928
tt2930604,"Star Wars: Rebels",tvSeries,"Action, Adventure, Animation",8.1,60791,2014
tt0073707,Sholay,movie,"Action, Adventure, Comedy",8.1,59587,1975
tt0852863,"Phineas and Ferb",tvSeries,"Action, Adventure, Animation",8.1,59196,2007
tt1610527,Workaholics,tvSeries,Comedy,8.1,56908,2011
tt2235759,"The Great",tvSeries,"Biography, Comedy, Drama",8.1,56556,2020
tt4687880,Goliath,tvSeries,Drama,8.1,55551,2016
tt0018455,Sunrise,movie,"Drama, Romance",8.1,54469,1927
tt22014226,"Taaza Khabar",tvSeries,"Action, Comedy, Drama",8.1,53975,2023
tt3281796,Power,tvSeries,"Crime, Drama",8.1,53764,2014
tt0070510,"Paper Moon",movie,"Comedy, Crime, Drama",8.1,53531,1973
tt0050783,"Nights of Cabiria",movie,Drama,8.1,52593,1957
tt16283804,"One Day",tvMiniSeries,"Comedy, Drama, Romance",8.1,51751,2024
tt0074896,"The Message",movie,"Biography, Drama, History",8.1,51535,1976
tt11016042,Ripley,tvMiniSeries,"Crime, Drama, Thriller",8.1,51163,2024
tt2140203,"Wolf Children",movie,"Animation, Drama, Family",8.1,50703,2012
tt2991224,Tangerines,movie,"Drama, War",8.1,49651,2013
tt5571734,Pink,movie,"Crime, Drama, Thriller",8.1,49047,2016
tt8634332,"The Righteous Gemstones",tvSeries,"Comedy, Drama",8.1,49007,2019
tt1639426,Udaan,movie,Drama,8.1,47848,2010
tt0105958,"Boy Meets World",tvSeries,"Comedy, Drama, Family",8.1,47192,1993
tt2805096,"Chicago P.D.",tvSeries,"Action, Crime, Drama",8.1,46932,2014
tt0035446,"To Be or Not to Be",movie,"Comedy, Romance, War",8.1,44471,1942
tt0348913,"Dead Like Me",tvSeries,"Comedy, Drama, Fantasy",8.1,44397,2003
tt2452242,Happy!,tvSeries,"Action, Comedy, Crime",8.1,43703,2017
tt0051808,"The Hidden Fortress",movie,"Action, Adventure, Drama",8.1,43085,1958
tt1615919,"Raising Hope",tvSeries,"Comedy, Family",8.1,41325,2010
tt0040725,"The Red Shoes",movie,"Drama, Music, Romance",8.1,40160,1948
tt0043338,"Ace in the Hole",movie,"Drama, Film-Noir",8.1,39868,1951
tt8749198,"Daisy Jones & The Six",tvSeries,"Drama, Music, Romance",8.1,39685,2023
tt0028950,"The Grand Illusion",movie,"Drama, War",8.1,39431,1937
tt4934950,Talvar,movie,"Crime, Drama, Mystery",8.1,39009,2015
tt0077711,"Autumn Sonata",movie,"Drama, Music",8.1,38812,1978
tt2187153,Thuppakki,movie,"Action, Thriller",8.1,38753,2012
tt4573394,"Endless Corridor",movie,"Documentary, History",8.1,38300,2014
tt10324144,"Article 15",movie,"Crime, Drama, Mystery",8.1,37591,2019
tt14524712,Beckham,tvMiniSeries,"Biography, Documentary, Sport",8.1,37462,2023
tt0048021,Rififi,movie,"Crime, Drama, Thriller",8.1,37328,1955
tt0018773,"The Circus",movie,"Comedy, Family, Romance",8.1,36587,1928
tt0375611,Black,movie,Drama,8.1,36524,2005
tt0042041,"White Heat",movie,"Action, Crime, Drama",8.1,36458,1949
tt8108268,"The Tashkent Files",movie,"Drama, Mystery, Thriller",8.1,36210,2019
tt2616280,Derek,tvSeries,"Comedy, Drama",8.1,36079,2012
tt7768848,"Wild Wild Country",tvMiniSeries,"Crime, Documentary",8.1,36013,2018
tt0101640,"Raise the Red Lantern",movie,"Drama, Romance",8.1,35873,1991
tt0066763,Anand,movie,"Drama, Musical",8.1,35766,1971
tt14152756,Seaspiracy,movie,"Adventure, Documentary",8.1,34533,2021
tt0106332,"Farewell My Concubine",movie,"Drama, Music, Romance",8.1,34034,1993
tt1492179,"Strike Back",tvSeries,"Action, Drama, Thriller",8.1,33926,2010
tt6877772,"American Vandal",tvSeries,"Comedy, Crime, Drama",8.1,33572,2017
tt0830361,"The Lost Room",tvMiniSeries,"Action, Fantasy, Mystery",8.1,33496,2006
tt0053946,"Inherit the Wind",movie,"Biography, Drama, History",8.1,33389,1960
tt0097223,"Time of the Gypsies",movie,"Comedy, Crime, Drama",8.1,33087,1988
tt9851854,Major,movie,"Action, Biography, Drama",8.1,32885,2022
tt4998350,"The Deuce",tvSeries,"Crime, Drama, Mystery",8.1,32614,2017
tt4635372,Masaan,movie,Drama,8.1,32098,2015
tt21344706,"The Glory",tvSeries,"Drama, Mystery, Thriller",8.1,32087,2022
tt0914387,Damages,tvSeries,"Crime, Drama, Mystery",8.1,31949,2007
tt0065234,Z,movie,"Crime, Drama, Thriller",8.1,31905,1969
tt0147746,"Batman Beyond",tvSeries,"Action, Adventure, Animation",8.1,31154,1999
tt3801314,Kaththi,movie,"Action, Drama",8.1,30898,2014
tt9679542,"Dr. Stone",tvSeries,"Action, Adventure, Animation",8.1,30540,2019
tt11639952,"Young Rock",tvSeries,"Biography, Comedy",8.1,30481,2021
tt12920838,"The Frog",tvSeries,"Crime, Drama, Mystery",8.1,30245,2020
tt0318997,"Angels in America",tvMiniSeries,"Drama, Fantasy, Romance",8.1,30202,2003
tt8332438,ZeroZeroZero,tvMiniSeries,"Crime, Drama, Thriller",8.1,30140,2019
tt12682218,"Scenes from a Marriage",tvMiniSeries,Drama,8.1,30031,2021
tt0244316,"Yi Yi",movie,"Drama, Romance",8.1,29333,2000
tt3228420,"You're the Worst",tvSeries,"Comedy, Drama, Romance",8.1,28655,2014
tt0263438,"Everything's Gonna Be Great",movie,"Comedy, Drama, Thriller",8.1,28220,1998
tt0091288,"Jean de Florette",movie,"Comedy, Drama",8.1,27928,1986
tt0118298,Daria,tvSeries,"Animation, Comedy, Drama",8.1,27729,1997
tt14819828,"Business Proposal",tvSeries,"Comedy, Drama, Romance",8.1,27665,2022
tt8760684,"Apollo 11",movie,"Documentary, History",8.1,27568,2019
tt0200087,Sarfarosh,movie,"Action, Crime, Drama",8.1,27462,1999
tt3910804,"War & Peace",tvMiniSeries,"Drama, History, Romance",8.1,27305,2016
tt3302820,"Cowspiracy: The Sustainability Secret",movie,Documentary,8.1,26816,2014
tt4524056,"Vis a vis",tvSeries,"Drama, Thriller",8.1,26746,2015
tt0064040,"Army of Shadows",movie,"Drama, War",8.1,26715,1969
tt11204260,"I May Destroy You",tvSeries,Drama,8.1,26687,2020
tt0095467,"A Short Film About Love",movie,"Drama, Romance",8.1,26620,1988
tt0055601,Viridiana,movie,Drama,8.1,26505,1961
tt0046478,Ugetsu,movie,"Drama, Fantasy, War",8.1,26400,1953
tt3502172,"Mozart in the Jungle",tvSeries,"Comedy, Drama, Music",8.1,26159,2014
tt0044008,"A Christmas Carol",movie,"Drama, Family, Fantasy",8.1,25991,1951
tt0428870,"A Moment to Remember",movie,"Drama, Romance",8.1,25946,2004
tt0351817,"The Twilight Samurai",movie,"Drama, Romance",8.1,25915,2002
tt16867040,"Cunk on Earth",tvMiniSeries,Comedy,8.1,25492,2022
tt0317910,"The Fog of War",movie,"Biography, Documentary, History",8.1,25313,2003
tt26933824,"Nobody Wants This",tvSeries,Comedy,8.1,24810,2024
tt0104561,"Jo Jeeta Wohi Sikandar",movie,"Comedy, Drama, Romance",8.1,24576,1992
tt2659414,"Miracle in Cell No. 7",movie,"Comedy, Drama",8.1,24510,2013
tt0425118,"I Know This Much Is True",tvMiniSeries,Drama,8.1,24300,2020
tt0102015,"Hearts of Darkness: A Filmmaker's Apocalypse",movie,Documentary,8.1,23917,1991
tt2543328,"TURN: Washington's Spies",tvSeries,"Drama, History, War",8.1,23846,2014
tt0460690,"The Unit",tvSeries,"Action, Drama, Thriller",8.1,23434,2006
tt0883772,"Man vs. Wild",tvSeries,"Adventure, Reality-TV",8.1,23415,2006
tt0014429,"Safety Last!",movie,"Action, Comedy, Thriller",8.1,23398,1923
tt0425333,Pardon,movie,"Comedy, Drama",8.1,23367,2005
tt2379308,Psycho-Pass,tvSeries,"Action, Animation, Crime",8.1,23195,2012
tt5024912,Insecure,tvSeries,"Comedy, Drama, Romance",8.1,22991,2016
tt2183641,"Ripper Street",tvSeries,"Crime, Drama, Mystery",8.1,22869,2012
tt10405370,"Rogue Heroes",tvSeries,"Action, Drama, Thriller",8.1,22606,2022
tt0421384,"The Valley of the Wolves",tvSeries,"Action, Crime, Drama",8.1,22164,2003
tt8080122,"Godfather of Harlem",tvSeries,"Crime, Drama",8.1,22060,2019
tt5768632,"Love Doesn't Understand Words",tvSeries,"Comedy, Romance",8.1,21723,2016
tt7286916,"The Dawn Wall",movie,"Biography, Documentary, Sport",8.1,21471,2017
tt6051216,Insider,tvSeries,"Action, Crime, Drama",8.1,21391,2016
tt0056241,"The Miracle Worker",movie,"Biography, Drama",8.1,20895,1962
tt0077838,"The Last Waltz",movie,"Biography, Documentary, Music",8.1,20589,1978
tt0128332,Innocence,movie,Drama,8.1,20425,1997
tt0279077,FLCL,tvMiniSeries,"Action, Animation, Comedy",8.1,20225,2000
tt9095260,"Criminal Justice",tvSeries,"Crime, Drama, Mystery",8.1,20151,2019
tt7745956,"She-Ra and the Princesses of Power",tvSeries,"Action, Adventure, Animation",8.1,19943,2018
tt0093342,"Where Is the Friend's House?",movie,"Drama, Family",8.1,19669,1987
tt7157248,"The New Pope",tvMiniSeries,Drama,8.1,18904,2020
